preco,quartos,banheiros,area_construida_m2,andares,vista_agua,qualidade_vista,padrao_construcao,area_porao_m2,latitude,area_construida_vizinhos_m2,idade_imovel,proporcao_vizinhanca,densidade_banheiros
320000.0,3,1.0,123.56116289036608,1.0,0,0,7,0.0,47.758,116.12891249094558,43,1.0639999999999998,0.3333333333333333
223000.0,3,1.0,95.69022389253917,1.0,0,0,7,0.0,47.3607,136.567601089352,53,0.7006802721088436,0.3333333333333333
410000.0,3,2.5,161.65144618739623,2.0,0,0,7,0.0,47.6966,119.84503769065584,6,1.348837209302325,0.8333333333333334
438000.0,3,1.0,111.48375599130776,1.5,0,0,6,0.0,47.5881,129.13535068993147,91,0.8633093525179857,0.3333333333333333
390000.0,3,3.0,138.4256636892071,2.0,0,0,7,49.23865889616092,47.6506,147.71597668848278,21,0.9371069182389936,1.0
298500.0,4,2.5,175.5869156863097,2.0,0,0,7,0.0,47.3293,188.5933538852956,11,0.9310344827586208,0.625
749999.0,5,2.25,284.28357777783475,2.0,0,0,10,0.0,47.5585,318.65773587515463,25,0.892128279883382,0.45
779000.0,6,2.5,301.9351724764585,1.0,0,1,8,134.70953848949688,47.6935,324.23192367472006,48,0.9312320916905444,0.4166666666666667
570000.0,3,2.75,253.6255448802252,2.0,0,2,8,111.48375599130776,47.6987,261.05779527964563,37,0.9715302491103204,0.9166666666666666
385000.0,3,1.0,75.25153529413274,1.0,0,0,6,0.0,47.5712,141.21275758898983,97,0.5328947368421052,0.3333333333333333
649000.0,4,2.0,208.10301118377447,1.0,0,0,8,104.05150559188723,47.693,166.29660268703407,53,1.2513966480446927,0.5
283000.0,3,1.0,161.65144618739623,1.0,0,0,7,43.664471096595534,47.5049,99.4063490922494,67,1.6261682242990656,0.3333333333333333
699900.0,4,2.25,221.1094493827604,1.0,0,0,7,78.03862919391543,47.6126,207.1739798838469,53,1.0672645739910316,0.5625
278500.0,4,1.0,143.07082018884495,1.0,0,0,7,71.53541009442247,47.4278,141.21275758898983,44,1.013157894736842,0.25
700000.0,4,1.75,217.3933241830501,1.0,0,0,8,67.81928489471221,47.6401,229.47073108210844,39,0.9473684210526316,0.4375
535000.0,4,2.75,251.76748228037,2.0,0,0,9,0.0,47.4745,251.76748228037,19,1.0,0.6875
234500.0,3,1.75,121.70310029051096,1.0,0,0,7,40.87737719681285,47.5035,170.94175918667187,60,0.7119565217391305,0.5833333333333334
374150.0,3,1.75,129.13535068993147,1.0,0,0,7,0.0,47.752,115.199881191018,41,1.120967741935484,0.5833333333333334
397000.0,4,2.5,204.47978911405696,2.0,0,0,8,0.0,47.4002,184.8772286855853,9,1.1060301507537689,0.625
613000.0,3,2.25,182.09013478580263,1.0,0,0,8,0.0,47.5736,260.1287639797181,26,0.6999999999999998,0.75
1150000.0,3,2.5,264.7739204793559,1.0,0,0,8,104.05150559188723,47.6218,261.98682657957323,60,1.0106382978723405,0.8333333333333334
595000.0,4,1.75,174.65788438638214,1.0,0,0,7,87.32894219319107,47.6754,130.99341328978662,91,1.3333333333333333,0.4375
340000.0,5,2.75,226.68363718232573,2.0,0,0,8,0.0,47.3655,213.67719898333985,11,1.0608695652173912,0.55
388000.0,4,2.5,237.8320127814565,2.0,0,0,9,0.0,47.3474,282.42551517797966,10,0.8421052631578946,0.625
404000.0,3,1.75,130.99341328978662,1.0,0,0,7,0.0,47.4181,183.01916608573023,64,0.7157360406091371,0.5833333333333334
810000.0,3,2.0,266.631983079211,1.5,0,1,8,100.33538039217696,47.6813,214.60623028326745,68,1.2424242424242422,0.6666666666666666
405000.0,4,2.5,243.40620058102192,2.0,0,0,9,0.0,47.438,239.6900753813117,28,1.015503875968992,0.625
726000.0,5,3.0,275.9222960784867,2.0,0,0,9,0.0,47.598,275.9222960784867,14,1.0,0.6
266000.0,3,2.5,165.3675713871065,1.0,0,0,7,35.30318939724746,47.3667,141.21275758898983,28,1.1710526315789471,0.8333333333333334
722500.0,5,2.25,343.7415809731989,1.0,0,1,8,171.87079048659945,47.7736,217.3933241830501,44,1.5811965811965811,0.45
352000.0,4,2.5,116.31471875093108,1.0,0,0,8,24.15481379811668,47.3216,172.79982178652702,19,0.6731182795698925,0.625
265000.0,4,1.5,115.199881191018,1.0,0,0,7,12.07740689905834,47.3716,141.21275758898983,54,0.8157894736842103,0.375
856000.0,3,2.5,200.670760784354,2.0,0,0,9,0.0,47.5762,139.35469498913469,1,1.4400000000000002,0.8333333333333334
346950.0,3,2.5,189.5223851852232,2.0,0,0,8,0.0,47.3517,221.1094493827604,8,0.8571428571428571,0.8333333333333334
866059.0,5,3.5,290.78679687732773,2.0,0,0,9,52.02575279594362,47.5664,319.58676717508223,0,0.9098837209302326,0.7
410000.0,3,2.5,218.32235548297768,2.0,0,0,7,0.0,47.5314,218.32235548297768,11,1.0,0.8333333333333334
370000.0,3,1.75,145.85791408862764,2.0,0,0,7,0.0,47.4716,148.64500798841033,32,0.98125,0.5833333333333334
230000.0,3,1.0,142.14178888891738,1.5,0,0,7,0.0,47.1776,164.25273382719342,95,0.8653846153846153,0.3333333333333333
400000.0,2,2.0,141.21275758898983,1.0,0,0,7,0.0,47.6948,103.12247429195968,15,1.3693693693693694,1.0
172000.0,3,1.0,125.41922549022122,1.0,0,0,7,49.23865889616092,47.3274,122.63213159043852,56,1.0227272727272727,0.3333333333333333
615000.0,3,1.75,181.1611034858751,1.0,0,0,8,65.03219099492952,47.5893,161.65144618739623,52,1.1206896551724137,0.5833333333333334
860000.0,4,3.5,366.967363471388,2.0,0,0,10,0.0,47.5945,288.9287342774726,17,1.270096463022508,0.875
555000.0,3,1.75,189.5223851852232,1.0,0,0,7,85.47087959333594,47.5688,142.14178888891738,56,1.3333333333333337,0.5833333333333334
579000.0,3,2.5,184.8772286855853,1.5,0,0,8,55.74187799565387,47.6867,109.62569339145264,88,1.686440677966101,0.8333333333333334
385000.0,3,1.75,120.7740689905834,1.0,0,0,7,0.0,47.721,134.70953848949688,46,0.8965517241379309,0.5833333333333334
420000.0,4,2.25,188.5933538852956,2.0,0,0,7,0.0,47.7699,203.45785468413663,38,0.9269406392694064,0.5625
645000.0,3,1.75,217.3933241830501,1.5,0,0,7,66.89025359478465,47.6956,130.99341328978662,100,1.6595744680851063,0.5833333333333334
549950.0,3,2.5,200.670760784354,2.0,0,0,8,0.0,47.7655,170.01272788674433,19,1.180327868852459,0.8333333333333334
678000.0,3,2.75,257.3416700799354,1.0,0,1,8,104.9805368918148,47.7011,227.61266848225333,52,1.1306122448979592,0.9166666666666666
199000.0,4,2.0,188.5933538852956,2.0,0,0,7,0.0,47.4994,141.21275758898983,64,1.3355263157894737,0.5
604000.0,3,1.0,133.7805071895693,1.0,0,0,7,0.0,47.5872,235.9739501816014,58,0.5669291338582677,0.3333333333333333
268000.0,5,1.75,160.7224148874687,1.0,0,0,7,66.89025359478465,47.5008,160.7224148874687,52,1.0,0.35
960000.0,5,3.5,418.9931162673316,2.0,0,0,10,157.00628968775845,47.6346,402.2705528686355,11,1.041570438799076,0.7
509250.0,3,2.5,195.09657298478857,1.0,0,0,7,60.3870344952917,47.6968,186.7352912854405,35,1.044776119402985,0.8333333333333334
416000.0,3,2.5,167.22563398696164,2.0,0,0,8,0.0,47.7188,153.29016448804816,27,1.090909090909091,0.8333333333333334
190000.0,3,1.0,101.26441169210456,1.0,0,0,7,0.0,47.3364,110.5547246913802,47,0.915966386554622,0.3333333333333333
212000.0,3,1.5,93.83216129268402,1.0,0,0,7,0.0,47.2881,224.82557458247064,42,0.4173553719008264,0.5
325900.0,3,2.5,189.5223851852232,2.0,0,0,8,0.0,47.309,218.32235548297768,29,0.8680851063829788,0.8333333333333334
560000.0,3,3.5,210.8901050835572,2.0,0,0,8,36.232220697175016,47.5356,163.50950878725138,18,1.2897727272727273,1.1666666666666667
275000.0,3,2.5,160.7224148874687,2.0,0,0,7,0.0,47.3499,158.86435228761354,27,1.0116959064327486,0.8333333333333334
665000.0,4,2.5,230.399762382036,2.0,0,2,8,0.0,47.5379,273.135202178704,21,0.8435374149659862,0.625
1505000.0,4,3.5,323.30289237479246,2.0,0,0,9,83.61281699348082,47.5859,221.1094493827604,88,1.4621848739495795,0.875
375000.0,4,2.0,159.79338358754111,1.0,0,0,7,69.67734749456734,47.5252,107.7676307915975,84,1.4827586206896552,0.5
359950.0,3,1.75,145.85791408862764,1.0,0,0,7,49.23865889616092,47.5137,118.91600639072828,35,1.2265624999999998,0.5833333333333334
340000.0,4,2.75,327.66933948445205,2.0,0,0,7,0.0,47.3823,231.3287936819636,10,1.4164658634538154,0.6875
401000.0,2,1.0,78.03862919391543,1.0,0,0,7,0.0,47.7019,102.1934429920321,66,0.7636363636363637,0.5
669000.0,2,1.75,181.1611034858751,1.0,0,3,6,73.3934726942776,47.4504,165.3675713871065,62,1.095505617977528,0.875
638500.0,4,2.5,183.94819738565772,2.0,0,0,8,0.0,47.704,214.60623028326745,11,0.8571428571428569,0.625
545000.0,2,1.5,150.50307058826547,2.0,0,0,7,41.80640849674041,47.6012,197.88366688457128,91,0.7605633802816901,0.75
524000.0,4,1.0,183.94819738565772,1.0,0,0,7,66.89025359478465,47.7204,145.85791408862764,41,1.2611464968152863,0.25
1610000.0,5,3.75,327.9480488744303,2.0,0,0,10,0.0,47.5761,310.29645417580656,1,1.0568862275449102,0.75
280000.0,2,1.0,117.05794379087314,1.0,0,0,6,14.864500798841034,47.5196,117.05794379087314,67,1.0,0.5
828000.0,4,2.5,196.95463558464368,1.0,0,0,8,57.59994059550901,47.556,290.78679687732773,35,0.6773162939297124,0.625
223000.0,3,1.75,126.34825679014878,1.0,0,0,7,0.0,47.2983,146.7869453885552,30,0.860759493670886,0.5833333333333334
1289000.0,4,3.5,287.99970297754504,2.0,0,2,9,78.96766049384298,47.6512,247.12232578073213,34,1.1654135338345866,0.875
750000.0,2,2.0,220.1804180828328,1.0,0,0,7,0.0,47.7388,172.79982178652702,45,1.2741935483870968,1.0
430000.0,2,1.0,135.63856978942442,1.0,0,0,7,23.225782498189115,47.7195,139.35469498913469,68,0.9733333333333332,0.5
711000.0,4,1.75,183.94819738565772,1.0,0,0,6,91.97409869282887,47.5768,202.5288233842091,66,0.9082568807339448,0.4375
310000.0,4,2.5,179.30304088601997,2.0,0,0,8,0.0,47.3921,184.8772286855853,20,0.969849246231156,0.625
415000.0,5,1.75,343.7415809731989,1.0,0,0,8,171.87079048659945,47.5086,203.45785468413663,57,1.6894977168949772,0.35
274900.0,4,2.5,183.01916608573023,2.0,0,0,7,0.0,47.3491,183.01916608573023,27,1.0,0.625
525000.0,3,3.0,229.47073108210844,2.0,0,0,8,0.0,47.4661,214.60623028326745,34,1.0692640692640691,1.0
179500.0,3,1.0,109.62569339145264,1.0,0,0,7,0.0,47.3313,213.67719898333985,62,0.5130434782608697,0.3333333333333333
478000.0,3,1.0,118.91600639072828,1.5,0,0,8,0.0,47.6727,130.99341328978662,104,0.9078014184397164,0.3333333333333333
195000.0,3,1.75,128.20631939000393,1.0,0,0,7,36.232220697175016,47.369,154.21919578797574,33,0.8313253012048193,0.5833333333333334
385000.0,4,3.0,254.5545761801527,1.0,0,0,8,99.4063490922494,47.4538,216.4642928831225,35,1.1759656652360515,0.75
401000.0,3,2.75,187.66432258536804,1.0,0,0,7,70.60637879449492,47.7399,193.23851038493345,45,0.971153846153846,0.9166666666666666
522000.0,4,2.5,263.3803735294646,2.0,0,0,8,0.0,47.3878,257.3416700799354,12,1.0234657039711192,0.625
330000.0,4,1.75,141.21275758898983,1.0,0,0,7,0.0,47.526,148.64500798841033,47,0.9500000000000002,0.4375
503000.0,3,2.5,203.45785468413663,2.0,0,0,9,0.0,47.7641,203.45785468413663,15,1.0,0.8333333333333334
175000.0,5,1.75,156.07725838783085,1.0,0,0,7,0.0,47.3035,167.22563398696164,36,0.9333333333333332,0.35
963990.0,4,3.5,363.7157539216415,2.0,0,0,9,0.0,47.6844,355.81898787225725,1,1.0221932114882506,0.875
845000.0,5,2.0,159.79338358754111,1.0,0,0,8,0.0,47.6368,250.83845098044245,63,0.6370370370370371,0.4
157500.0,2,1.0,62.245097095146825,1.0,0,0,5,0.0,47.5271,112.41278729123532,110,0.5537190082644627,0.5
450000.0,2,3.0,166.29660268703407,2.0,0,0,7,36.232220697175016,47.5926,135.63856978942442,13,1.226027397260274,1.5
925000.0,4,1.75,226.68363718232573,1.0,0,4,8,94.7611925926116,47.6807,232.2578249818912,64,0.9759999999999996,0.4375
600000.0,2,1.0,85.47087959333594,1.0,0,0,7,0.0,47.6726,114.27084989109044,77,0.7479674796747967,0.5
709000.0,4,1.0,156.07725838783085,1.5,0,0,7,0.0,47.6667,161.65144618739623,103,0.9655172413793104,0.25
1385000.0,5,3.75,305.6512976761687,2.0,0,0,10,102.1934429920321,47.653,186.7352912854405,76,1.6368159203980095,0.75
248000.0,3,2.5,196.95463558464368,1.0,0,0,7,83.61281699348082,47.278,169.08369658681676,30,1.1648351648351647,0.8333333333333334
245000.0,3,1.0,84.54184829340838,1.0,0,0,6,0.0,47.6947,88.25797349311864,103,0.9578947368421052,0.3333333333333333
332000.0,2,1.0,92.90312999275646,1.0,0,0,6,0.0,47.5619,139.35469498913469,72,0.6666666666666667,0.5
459950.0,3,2.5,217.3933241830501,2.0,0,0,7,0.0,47.5362,222.9675119826155,13,0.975,0.8333333333333334
425000.0,3,2.0,109.62569339145264,2.0,0,2,8,0.0,47.6168,139.35469498913469,21,0.7866666666666668,0.6666666666666666
460000.0,3,2.25,193.23851038493345,1.0,0,0,8,45.522533696450665,47.7506,210.8901050835572,35,0.9162995594713657,0.75
838300.0,6,2.5,349.3157687727643,1.0,0,0,9,130.06438198985904,47.6976,213.67719898333985,47,1.634782608695652,0.4166666666666667
256000.0,3,2.5,137.49663238927957,2.0,0,0,7,0.0,47.3126,125.41922549022122,19,1.0962962962962963,0.8333333333333334
864000.0,3,2.75,284.28357777783475,2.0,0,0,10,0.0,47.5609,284.28357777783475,31,1.0,0.9166666666666666
900000.0,4,3.5,285.21260907776235,2.0,0,0,9,96.61925519246672,47.5732,165.3675713871065,93,1.7247191011235956,0.875
145600.0,3,1.0,108.69666209152506,1.0,0,0,6,0.0,47.4514,108.69666209152506,57,1.0,0.3333333333333333
865000.0,5,3.0,269.41907697899376,1.0,0,0,8,99.4063490922494,47.6784,220.1804180828328,37,1.2236286919831223,0.6
250250.0,3,2.25,205.31591728399172,2.0,0,0,8,0.0,47.3085,184.8772286855853,45,1.1105527638190955,0.75
162000.0,4,2.0,133.7805071895693,1.0,0,0,5,0.0,47.508,133.7805071895693,71,1.0,0.5
450000.0,4,1.75,183.94819738565772,1.0,0,0,7,51.09672149601605,47.7088,173.7288530864546,41,1.0588235294117645,0.4375
675500.0,4,2.75,191.3804477850783,1.0,0,0,8,55.74187799565387,47.5934,191.3804477850783,37,1.0,0.6875
697000.0,3,2.25,224.82557458247064,1.5,0,0,7,72.46444139435003,47.6765,144.9288827887001,67,1.551282051282051,0.75
1324050.0,3,3.25,319.58676717508223,2.0,0,0,9,81.75475439362569,47.6644,288.9287342774726,9,1.1061093247588425,1.0833333333333333
490000.0,3,1.75,148.64500798841033,1.0,0,0,8,0.0,47.6601,140.28372628906226,30,1.0596026490066224,0.5833333333333334
590000.0,3,2.25,205.31591728399172,1.0,0,0,8,69.67734749456734,47.6891,176.51594698623728,63,1.163157894736842,0.75
280000.0,4,1.75,209.03204248370204,1.0,0,0,8,74.32250399420516,47.3303,179.30304088601997,58,1.16580310880829,0.4375
515000.0,2,1.0,156.07725838783085,1.0,0,0,7,50.167690196088486,47.55,149.5740392883379,73,1.0434782608695652,0.5
576000.0,3,1.0,105.90956819174237,1.0,0,0,7,12.07740689905834,47.6782,157.93532098768597,105,0.6705882352941177,0.3333333333333333
375000.0,3,1.75,132.85147588964173,2.0,0,0,7,0.0,47.7668,176.51594698623728,33,0.7526315789473683,0.5833333333333334
478000.0,3,1.0,133.7805071895693,1.0,0,0,7,40.87737719681285,47.6968,143.07082018884495,35,0.935064935064935,0.3333333333333333
282000.0,3,1.0,155.14822708790328,1.0,0,0,7,59.458003195364135,47.3659,150.50307058826547,38,1.030864197530864,0.3333333333333333
1400000.0,4,4.5,286.1416403776899,2.0,0,3,8,105.90956819174237,47.5806,258.27070137986294,38,1.1079136690647482,1.125
593500.0,5,3.25,399.4834589688528,2.0,0,0,8,100.33538039217696,47.4615,248.9803883805873,43,1.6044776119402986,0.65
724950.0,4,3.5,279.6384212781969,2.0,0,0,9,0.0,47.4775,252.6965135802976,10,1.1066176470588234,0.875
306000.0,3,1.75,144.9288827887001,1.0,0,0,8,0.0,47.489,148.64500798841033,48,0.9750000000000002,0.5833333333333334
341000.0,4,1.75,178.3740095860924,1.0,0,0,8,39.01931459695771,47.4476,195.09657298478857,39,0.9142857142857144,0.4375
399950.0,3,2.5,130.06438198985904,1.0,0,0,7,0.0,47.553,98.47731779232184,84,1.3207547169811322,0.8333333333333334
534000.0,5,2.0,211.8191363834848,2.0,0,0,7,0.0,47.6056,161.65144618739623,22,1.310344827586207,0.4
635000.0,6,2.5,360.4641443718951,2.0,0,0,7,0.0,47.6816,243.40620058102192,11,1.4809160305343512,0.4166666666666667
350000.0,2,1.0,125.41922549022122,1.0,0,0,6,37.16125199710258,47.6842,155.14822708790328,88,0.8083832335329342,0.5
856000.0,3,1.5,137.49663238927957,1.5,0,0,7,0.0,47.623,183.01916608573023,87,0.751269035532995,0.5
582000.0,4,3.0,155.14822708790328,3.0,0,0,8,22.57546058823982,47.6182,157.93532098768597,14,0.9823529411764708,0.75
799000.0,4,2.5,315.87064197537194,2.0,0,0,9,0.0,47.7067,275.9222960784867,10,1.144781144781145,0.625
423700.0,3,2.5,192.30947908500588,2.0,0,0,8,0.0,47.5348,194.167541684861,15,0.9904306220095694,0.8333333333333334
1835000.0,4,3.5,452.438243064724,2.0,0,0,12,0.0,47.5447,464.5156499637823,20,0.974,0.875
322000.0,3,2.0,163.50950878725138,1.0,0,0,7,55.74187799565387,47.3565,163.50950878725138,26,1.0,0.6666666666666666
929000.0,4,3.25,374.3996138708085,2.0,0,0,9,0.0,47.6617,322.3738610748649,12,1.1613832853025934,0.8125
443000.0,2,1.0,104.9805368918148,1.0,0,0,7,23.225782498189115,47.6971,116.12891249094558,75,0.904,0.5
441500.0,3,1.75,140.28372628906226,1.0,0,0,7,0.0,47.7283,133.7805071895693,47,1.0486111111111112,0.5833333333333334
875000.0,4,3.5,288.9287342774726,2.0,0,2,8,0.0,47.592,217.3933241830501,35,1.329059829059829,0.875
3600000.0,3,3.25,466.3737125636374,2.0,1,4,10,148.64500798841033,47.5925,341.88351837334375,73,1.3641304347826086,1.0833333333333333
450000.0,2,1.0,68.74831619463978,1.0,0,0,7,0.0,47.6787,85.47087959333594,68,0.8043478260869567,0.5
425000.0,3,2.25,151.43210188819302,1.0,0,0,7,49.23865889616092,47.7176,152.3611331881206,40,0.9939024390243902,0.75
660000.0,4,1.75,258.27070137986294,2.0,0,0,10,0.0,47.6348,241.5481379811668,36,1.0692307692307692,0.4375
763101.0,3,1.75,184.8772286855853,1.0,0,0,7,82.68378569355325,47.664,135.63856978942442,75,1.3630136986301369,0.5833333333333334
499000.0,4,2.75,209.03204248370204,2.0,0,0,9,0.0,47.7353,227.61266848225333,23,0.9183673469387756,0.6875
521000.0,3,1.75,159.79338358754111,1.0,0,0,8,34.37415809731989,47.6608,254.5545761801527,41,0.6277372262773723,0.5833333333333334
302000.0,2,1.0,83.61281699348082,1.0,0,2,6,0.0,47.228,168.15466528688918,89,0.4972375690607735,0.5
293000.0,4,2.25,219.25138678290529,2.0,0,0,7,0.0,47.3882,199.18431070446985,17,1.1007462686567169,0.5625
335000.0,3,2.25,142.14178888891738,2.0,0,0,7,0.0,47.7342,196.0256042847161,3,0.7251184834123223,0.75
499000.0,2,1.0,134.70953848949688,2.0,0,0,7,0.0,47.6853,134.70953848949688,95,1.0,0.5
600000.0,3,1.75,189.5223851852232,1.5,0,0,7,24.15481379811668,47.6756,157.00628968775845,91,1.207100591715976,0.5833333333333334
720000.0,4,1.75,243.40620058102192,1.5,0,0,9,0.0,47.5975,207.1739798838469,52,1.1748878923766817,0.4375
195000.0,2,2.0,109.62569339145264,2.0,0,0,6,0.0,47.3501,121.70310029051096,10,0.900763358778626,1.0
249000.0,3,1.0,103.12247429195968,1.0,0,0,7,0.0,47.4718,105.90956819174237,62,0.9736842105263158,0.3333333333333333
334000.0,3,2.25,170.94175918667187,2.0,0,0,7,0.0,47.7347,138.4256636892071,26,1.2348993288590604,0.75
599950.0,4,1.75,252.6965135802976,1.0,0,0,8,112.41278729123532,47.6788,196.95463558464368,62,1.2830188679245285,0.4375
149900.0,2,1.75,101.26441169210456,1.0,0,0,8,0.0,47.3782,126.34825679014878,33,0.8014705882352943,0.875
700000.0,4,1.75,160.7224148874687,1.0,0,0,7,44.5935023965231,47.6982,177.44497828616483,69,0.905759162303665,0.4375
525000.0,4,1.5,108.69666209152506,1.0,0,0,6,0.0,47.5495,221.1094493827604,54,0.4915966386554621,0.375
1049000.0,4,3.75,440.3608361656656,2.0,0,0,10,0.0,47.4449,284.28357777783475,23,1.5490196078431373,0.9375
402000.0,3,2.5,182.09013478580263,1.0,0,0,7,62.245097095146825,47.7249,182.09013478580263,37,1.0,0.8333333333333334
450000.0,3,2.0,132.85147588964173,1.0,0,0,7,41.80640849674041,47.6874,134.70953848949688,67,0.986206896551724,0.6666666666666666
520000.0,3,2.25,233.1868562818187,2.0,0,0,8,0.0,47.4545,229.47073108210844,33,1.0161943319838056,0.75
205000.0,3,1.75,131.92244458971416,1.0,0,0,7,55.74187799565387,47.2873,136.567601089352,34,0.9659863945578232,0.5833333333333334
635000.0,3,2.25,248.9803883805873,1.0,0,0,9,0.0,47.4487,294.502922077038,10,0.8454258675078863,0.75
210500.0,3,1.0,113.34181859116288,1.0,0,0,7,0.0,47.2622,121.70310029051096,57,0.931297709923664,0.3333333333333333
406650.0,2,1.0,99.4063490922494,1.0,0,0,6,0.0,47.5698,164.43854008717892,74,0.6045197740112994,0.5
350000.0,3,1.75,146.7869453885552,1.0,0,0,7,0.0,47.3299,172.79982178652702,47,0.8494623655913979,0.5833333333333334
425000.0,4,1.75,169.08369658681676,1.0,0,0,7,82.68378569355325,47.6872,147.71597668848278,73,1.1446540880503144,0.4375
798000.0,3,3.5,333.5222366739957,2.0,0,0,10,0.0,47.6336,300.07710987660334,15,1.111455108359133,1.1666666666666667
180000.0,3,1.0,182.09013478580263,2.0,0,0,5,0.0,47.505,171.87079048659945,106,1.0594594594594593,0.3333333333333333
1250000.0,5,3.25,293.5738907771104,2.0,0,0,8,0.0,47.5373,219.25138678290529,42,1.3389830508474574,0.65
435000.0,4,2.0,188.5933538852956,2.0,0,0,7,37.16125199710258,47.7056,125.41922549022122,90,1.5037037037037038,0.5
355000.0,3,1.5,115.199881191018,1.0,0,0,7,0.0,47.7167,145.85791408862764,52,0.7898089171974522,0.5
3000000.0,5,3.25,498.8898080611022,2.0,0,0,10,141.21275758898983,47.6499,223.89654328254304,97,2.2282157676348557,0.65
685000.0,5,2.5,248.05135708065976,2.0,0,0,9,0.0,47.7565,168.15466528688918,56,1.4751381215469614,0.5
311000.0,3,1.0,152.3611331881206,1.0,0,0,7,0.0,47.4941,156.07725838783085,54,0.9761904761904762,0.3333333333333333
305000.0,4,2.25,197.88366688457128,1.0,0,0,7,0.0,47.4119,158.86435228761354,48,1.2456140350877194,0.5625
675000.0,3,2.5,236.90298148152897,1.5,0,0,7,65.03219099492952,47.5758,157.93532098768597,90,1.5,0.8333333333333334
769000.0,4,2.75,337.238361873706,1.0,0,2,8,165.3675713871065,47.566,314.01257937551685,46,1.0739644970414204,0.6875
430000.0,3,1.5,157.00628968775845,1.5,0,0,7,0.0,47.5732,145.85791408862764,60,1.0764331210191085,0.5
516250.0,6,2.0,222.03848068268795,1.5,0,0,7,0.0,47.7589,209.03204248370204,89,1.0622222222222222,0.3333333333333333
760000.0,3,3.5,218.32235548297768,1.0,0,2,7,93.83216129268402,47.7288,239.6900753813117,74,0.9108527131782944,1.1666666666666667
579950.0,3,3.5,131.92244458971416,2.0,0,0,8,22.29675119826155,47.6827,138.79727620917814,11,0.9504685408299868,1.1666666666666667
476000.0,3,2.25,145.85791408862764,1.0,0,0,8,37.16125199710258,47.7604,154.21919578797574,35,0.9457831325301204,0.75
510000.0,3,1.75,148.64500798841033,1.0,0,0,7,0.0,47.7202,186.7352912854405,47,0.7960199004975124,0.5833333333333334
205000.0,2,1.0,66.89025359478465,1.0,0,0,6,0.0,47.5267,126.06954740017052,59,0.5305821665438467,0.5
240000.0,3,1.0,136.567601089352,1.0,0,0,7,0.0,47.3616,159.79338358754111,45,0.8546511627906976,0.3333333333333333
738000.0,5,3.5,259.19973267979054,2.0,0,2,10,76.1805665940603,47.4384,276.8513273784142,23,0.9362416107382552,0.7
420000.0,3,1.75,159.79338358754111,1.0,0,0,6,79.89669179377056,47.7336,133.7805071895693,74,1.1944444444444444,0.5833333333333334
455000.0,3,1.75,120.7740689905834,1.0,0,0,7,0.0,47.6388,192.30947908500588,45,0.6280193236714976,0.5833333333333334
765000.0,4,1.0,234.11588758174628,1.5,0,0,8,65.03219099492952,47.5785,218.32235548297768,102,1.0723404255319149,0.25
372000.0,4,1.5,165.3675713871065,1.5,0,0,7,0.0,47.5142,125.41922549022122,52,1.3185185185185184,0.375
160000.0,3,1.0,111.48375599130776,1.0,0,0,6,0.0,47.5414,145.85791408862764,66,0.7643312101910829,0.3333333333333333
772000.0,4,2.5,277.7803586783418,2.0,0,0,9,0.0,47.6292,277.7803586783418,11,1.0,0.625
1125000.0,5,1.75,177.44497828616483,2.0,0,0,9,0.0,47.6249,190.4514164851508,108,0.9317073170731706,0.35
479000.0,3,1.0,127.27728809007635,1.5,0,0,7,0.0,47.6619,140.28372628906226,90,0.9072847682119204,0.3333333333333333
570000.0,3,2.5,177.44497828616483,2.0,0,0,8,0.0,47.5989,177.44497828616483,16,1.0,0.8333333333333334
350000.0,4,1.0,108.69666209152506,1.5,0,0,6,0.0,47.7281,117.05794379087314,55,0.9285714285714286,0.25
353000.0,3,2.5,116.12891249094558,3.0,0,0,8,0.0,47.6978,123.56116289036608,10,0.9398496240601504,0.8333333333333334
699000.0,5,2.5,310.29645417580656,2.0,0,0,10,0.0,47.4565,317.7287045752271,12,0.9766081871345028,0.5
265000.0,3,2.0,128.20631939000393,2.0,0,0,7,0.0,47.4374,117.05794379087314,59,1.0952380952380951,0.6666666666666666
167000.0,1,1.0,72.46444139435003,1.5,0,0,6,0.0,47.713,86.39991089326351,26,0.8387096774193548,1.0
500000.0,4,2.25,193.23851038493345,1.0,0,0,8,64.10315969500196,47.6264,167.22563398696164,50,1.1555555555555554,0.5625
700000.0,3,1.0,130.99341328978662,2.0,0,0,6,0.0,47.5924,152.3611331881206,113,0.8597560975609757,0.3333333333333333
295000.0,1,1.0,48.30962759623336,1.0,0,0,6,0.0,47.5579,95.69022389253917,96,0.5048543689320388,1.0
1010000.0,4,3.5,325.1609549746476,2.0,0,2,9,84.54184829340838,47.6834,225.7546058823982,11,1.4403292181069958,0.875
209000.0,2,1.0,78.03862919391543,1.0,0,0,6,0.0,47.3644,85.47087959333594,46,0.9130434782608696,0.5
276000.0,3,1.75,208.10301118377447,1.0,0,0,7,74.32250399420516,47.2635,161.65144618739623,47,1.2873563218390804,0.5833333333333334
380000.0,4,2.5,195.09657298478857,2.0,0,0,8,0.0,47.4956,194.167541684861,13,1.0047846889952154,0.625
315000.0,3,1.5,162.5804774873238,1.0,0,0,7,55.74187799565387,47.5666,156.07725838783085,60,1.0416666666666667,0.5
