id_imovel,data,preco,quartos,banheiros,area_construida_m2,area_terreno_m2,andares,vista_agua,qualidade_vista,condicao_imovel,padrao_construcao,area_acima_solo_m2,area_porao_m2,ano_construcao,ano_reforma,cep,latitude,longitude,area_construida_vizinhos_m2,area_terreno_vizinhos_m2
3530490070,2014-06-13,210000.0,2,1.75,133.7805071895693,527.6897783588566,1.0,0,0,4,8,133.7805071895693,0.0,1978,0,98198,47.3825,-122.319,122.63213159043853,329.52740208430714
1932300075,2014-09-10,245000.0,2,1.0,97.54828649239428,548.1284669572631,1.0,0,0,3,7,97.54828649239428,0.0,1950,0,98126,47.5326,-122.376,118.91600639072827,548.1284669572631
2525000510,2014-11-06,328000.0,3,1.75,136.567601089352,710.7089444445869,1.0,0,0,3,7,104.9805368918148,31.587064197537195,1983,0,98059,47.4818,-122.161,147.71597668848278,696.7734749456735
1853000510,2014-05-09,985000.0,4,2.25,392.9802398693598,3508.8583166964186,2.0,0,0,3,11,392.9802398693598,0.0,1989,0,98077,47.7287,-122.077,361.39317567182263,3440.5745161517425
1742800060,2014-06-12,501000.0,3,1.75,183.01916608573023,740.6237523022545,1.0,0,3,5,8,127.27728809007635,55.74187799565387,1976,0,98055,47.4908,-122.225,228.5416997821809,910.0790614090423
2723089104,2014-09-17,315000.0,3,2.25,143.07082018884495,1618.7441369937885,2.0,0,0,3,7,143.07082018884495,0.0,1992,0,98045,47.4429,-121.759,144.92888278870007,1062.7189039871412
2619950350,2014-05-08,403000.0,3,2.75,194.167541684861,776.1127479594875,2.0,0,0,3,8,194.167541684861,0.0,2012,0,98019,47.7336,-121.965,211.81913638348473,589.749069194018
4021100045,2014-07-15,550000.0,3,2.0,221.10944938276037,1667.6111833699783,2.0,0,0,4,8,196.02560428471614,25.083845098044243,1934,0,98155,47.7591,-122.28,188.5933538852956,2220.3848068268794
731500200,2015-01-13,347500.0,4,2.5,200.29914826438292,330.9209490341985,2.0,0,0,3,9,200.29914826438292,0.0,2012,0,98030,47.3591,-122.201,158.67854602762804,328.7841770443651
2591820310,2014-10-06,365000.0,4,2.25,192.30947908500588,826.1875350255832,2.0,0,0,4,8,192.30947908500588,0.0,1986,0,98058,47.4388,-122.162,222.03848068268795,715.3541009442247
3626039299,2015-02-24,588000.0,3,1.0,177.44497828616483,758.739862650842,1.0,0,0,4,8,117.9869750908007,59.458003195364135,1951,0,98117,47.7004,-122.368,139.35469498913469,633.227734030628
9346980140,2014-08-20,605000.0,3,1.75,178.3740095860924,687.4831619463978,1.0,0,0,4,8,117.05794379087314,61.31606579521927,1977,0,98006,47.5633,-122.131,219.25138678290526,747.684390181704
6613000140,2014-11-13,1300000.0,3,3.25,315.87064197537194,555.4678142266908,2.0,0,0,4,9,212.7481676834123,103.12247429195968,1937,0,98105,47.6585,-122.273,287.07067167761744,597.8316415033878
8159610060,2014-11-19,233000.0,3,2.0,130.06438198985904,852.572023943526,1.0,0,0,3,7,130.06438198985904,0.0,1974,0,98001,47.3415,-122.272,187.66432258536804,794.0430520480894
7830800339,2014-07-28,360000.0,4,2.5,205.31591728399178,1645.7789478216807,2.0,0,0,3,8,205.31591728399178,0.0,1997,0,98030,47.3818,-122.2,205.31591728399178,1570.7132187875334
1588600045,2014-12-15,459000.0,2,1.75,108.69666209152506,454.0175962746008,1.0,0,0,3,6,94.7611925926116,13.935469498913468,1929,0,98117,47.695,-122.366,108.69666209152506,505.4859302905879
826069046,2014-11-07,740000.0,3,2.0,195.09657298478857,6758.238191323068,1.0,0,0,4,9,195.09657298478857,0.0,1995,0,98077,47.7479,-122.062,212.7481676834123,5098.988289652439
1771000890,2014-09-17,305000.0,3,1.0,107.7676307915975,905.8055174293755,1.0,0,0,3,7,107.7676307915975,0.0,1967,0,98077,47.7422,-122.073,107.7676307915975,896.5152044300999
3300701170,2014-06-20,395000.0,3,1.0,139.35469498913469,371.61251997102585,1.0,0,0,3,6,83.61281699348082,55.74187799565387,1925,0,98117,47.6921,-122.38,88.25797349311864,371.61251997102585
7340500270,2015-01-23,560000.0,4,2.5,273.135202178704,557.4187799565387,2.0,0,0,3,8,273.135202178704,0.0,2000,0,98011,47.7533,-122.198,233.1868562818187,613.1606579521927
9277200111,2014-07-14,650000.0,4,1.75,186.7352912854405,471.01886906327525,1.0,0,1,4,7,120.7740689905834,65.96122229485708,1963,0,98116,47.5793,-122.402,202.5288233842091,501.6769019608849
293720140,2014-06-05,449950.0,3,2.5,201.59979208428152,456.34017452441975,2.0,0,0,3,7,201.59979208428152,0.0,2003,0,98028,47.7767,-122.239,186.7352912854405,408.3092563181646
579003610,2015-02-24,517500.0,3,1.5,132.85147588964173,483.0962759623336,1.0,0,3,4,7,116.12891249094558,16.722563398696163,1940,0,98117,47.6988,-122.387,205.31591728399178,579.7155311548003
1138020200,2014-09-03,435000.0,4,1.5,140.28372628906226,600.1542197532067,1.0,0,0,3,7,99.40634909224941,40.877377196812844,1970,0,98034,47.7121,-122.214,134.70953848949688,615.9477518519753
3432500200,2015-04-09,329999.0,3,1.0,106.83859949166992,641.7748219899617,1.0,0,0,3,6,74.32250399420516,32.51609549746476,1952,0,98155,47.7447,-122.313,106.83859949166992,641.7748219899617
1563102435,2014-12-10,950000.0,3,1.75,199.7417294844264,390.19314596957713,1.0,0,4,5,8,105.90956819174237,93.83216129268402,1960,0,98116,47.5671,-122.405,233.1868562818187,696.7734749456735
3959400710,2014-07-30,447000.0,3,1.0,127.27728809007635,557.5116830865315,1.0,0,0,5,7,114.27084989109045,13.006438198985904,1944,0,98108,47.5646,-122.317,127.27728809007635,512.8252775600157
8682300890,2014-08-28,699800.0,2,2.5,221.10944938276037,613.1606579521927,1.0,0,0,3,8,221.10944938276037,0.0,2010,0,98053,47.717,-122.02,173.7288530864546,613.1606579521927
4385700765,2014-06-03,850000.0,3,1.75,127.27728809007635,357.67705047211234,1.0,0,0,5,7,71.53541009442247,55.74187799565387,1911,1988,98112,47.6374,-122.279,129.13535068993147,334.4512679739233
5149300200,2014-09-02,316500.0,3,1.75,148.64500798841033,1323.8696023967796,1.0,0,0,3,7,99.40634909224941,49.23865889616092,1979,0,98023,47.3272,-122.355,198.81269818449883,1389.8308246916367
9323600060,2014-07-15,942500.0,5,3.5,348.3867374728367,892.9848854903751,1.0,0,2,4,9,188.5933538852956,159.79338358754111,1981,0,98006,47.5511,-122.157,303.79323507631364,900.0455233698245
9273200140,2015-01-21,1310000.0,2,2.25,366.967363471388,365.8525259114749,2.0,0,4,3,10,270.3481082789213,96.61925519246672,1991,0,98116,47.5912,-122.384,299.1480785766758,418.0640849674041
9542300320,2015-02-02,856600.0,4,2.25,222.9675119826155,1247.6890358027192,1.0,0,0,4,9,222.9675119826155,0.0,1964,0,98005,47.5987,-122.178,239.69007538131166,936.1848409370068
770000045,2014-10-24,405600.0,5,1.5,262.9158578795008,371.61251997102585,2.5,0,0,4,8,262.9158578795008,0.0,1918,0,98118,47.5132,-122.262,137.49663238927957,371.61251997102585
6979900390,2014-05-29,565000.0,4,2.5,226.68363718232575,2099.0533190563397,2.0,0,0,3,8,226.68363718232575,0.0,1996,0,98053,47.6333,-121.97,237.83201278145654,3097.4832570884932
6379500159,2014-09-11,400000.0,3,2.25,110.55472469138019,106.74569636167718,2.0,0,0,3,8,97.54828649239428,13.006438198985904,2008,0,98116,47.5818,-122.387,112.41278729123532,122.2605190704675
826079094,2015-03-24,330000.0,3,2.0,130.06438198985904,20276.293927179082,1.0,0,0,3,7,130.06438198985904,0.0,1997,0,98019,47.7576,-121.934,207.1739798838469,20273.5068332793
8856940060,2015-02-27,374950.0,4,2.75,253.62554488022514,435.0653577560785,2.0,0,0,3,7,253.62554488022514,0.0,2005,0,98038,47.3608,-122.043,207.1739798838469,457.4550120843328
2972300060,2014-12-17,405300.0,3,2.75,222.03848068268795,737.5579490124935,1.0,0,0,5,7,149.5740392883379,72.46444139435003,1983,0,98056,47.4987,-122.166,178.3740095860924,737.5579490124935
3575200070,2014-11-04,560000.0,3,2.25,191.3804477850783,2917.158281772553,2.0,0,0,3,8,191.3804477850783,0.0,1984,0,98074,47.6216,-122.056,200.67076078435394,3205.157984750098
8146100270,2015-03-24,824000.0,4,2.25,231.3287936819636,916.3964742485497,1.0,0,0,4,8,119.84503769065583,111.48375599130775,1961,0,98004,47.6051,-122.195,219.25138678290526,916.3964742485497
8648200030,2014-07-16,260000.0,3,1.75,102.1934429920321,1018.9615297605528,1.0,0,0,5,7,102.1934429920321,0.0,1984,0,98042,47.363,-122.08,130.06438198985904,724.5515108135077
208500160,2015-01-07,760000.0,4,2.5,225.7546058823982,566.6161898258216,1.0,0,0,5,8,136.567601089352,89.1870047930462,1965,0,98115,47.6777,-122.287,202.5288233842091,566.6161898258216
1196003428,2014-06-24,405000.0,3,2.5,294.50292207703797,1184.5149074076448,2.0,0,0,3,10,219.25138678290526,75.25153529413274,1995,0,98023,47.3384,-122.336,275.9222960784867,1219.3535811549286
5104450990,2014-06-19,429900.0,4,2.5,245.26426318087707,801.2894961875245,2.0,0,0,3,8,245.26426318087707,0.0,1987,0,98058,47.4598,-122.15,208.10301118377447,808.2572309369812
3343901234,2014-11-13,341500.0,3,1.5,104.9805368918148,671.03930793768,1.0,0,0,4,7,104.9805368918148,0.0,1961,0,98056,47.5089,-122.189,122.63213159043853,683.3954242267165
226039214,2014-06-12,465250.0,5,2.0,180.23207218594754,709.9657194046449,1.5,0,0,3,7,180.23207218594754,0.0,1957,0,98177,47.7751,-122.38,180.23207218594754,810.4869060568074
1623300160,2014-05-06,450000.0,2,2.0,102.1934429920321,278.70938997826937,1.5,0,0,3,7,102.1934429920321,0.0,1912,2005,98117,47.6797,-122.362,129.13535068993147,371.61251997102585
2205500575,2015-02-09,390000.0,3,1.0,111.48375599130775,1003.3538039217698,1.0,0,0,4,7,111.48375599130775,0.0,1955,0,98006,47.5771,-122.144,127.27728809007635,924.3861434279268
4040800810,2014-05-02,420000.0,3,2.25,185.80625998551292,746.0121338418344,1.0,0,0,4,8,92.90312999275646,92.90312999275646,1963,0,98008,47.6188,-122.114,192.30947908500588,766.4508224402408
2612000390,2014-06-15,269950.0,3,2.5,175.5869156863097,449.4653429049558,2.0,0,0,3,8,160.7224148874687,14.864500798841034,2002,0,98168,47.4802,-122.279,177.44497828616483,688.3192901163326
3814400125,2014-10-16,493000.0,4,2.0,177.44497828616483,267.00359559918206,1.0,0,0,3,7,98.47731779232184,78.96766049384298,1910,0,98122,47.6101,-122.295,141.21275758898983,267.00359559918206
7300400060,2014-05-15,370000.0,4,2.5,251.76748228037002,546.270404357408,2.0,0,0,3,9,251.76748228037002,0.0,1998,0,98092,47.3314,-122.172,234.11588758174628,557.4187799565387
1954700695,2014-06-12,2250000.0,5,4.25,451.5092117647964,878.2132878215268,1.5,0,1,5,10,287.99970297754504,163.50950878725138,1905,0,98112,47.6196,-122.286,292.6448594771828,794.972083348017
7230200340,2015-02-25,305000.0,3,1.0,116.12891249094558,2199.946118228473,1.0,0,0,5,7,116.12891249094558,0.0,1967,0,98059,47.475,-122.11,134.70953848949688,2199.946118228473
3191000240,2014-06-12,400000.0,3,1.75,147.71597668848278,763.5708254104653,1.5,0,0,5,6,90.11603609297377,57.599940595509004,1938,0,98034,47.7146,-122.217,188.5933538852956,697.1450874656445
1139000069,2014-11-18,320000.0,3,1.5,115.19988119101801,113.43472172115564,2.0,0,0,3,8,97.54828649239428,17.65159469862373,2009,0,98133,47.7073,-122.356,109.62569339145263,82.40507630357497
5693500270,2015-01-21,715000.0,4,1.0,185.80625998551292,445.935023965231,2.0,0,0,4,7,185.80625998551292,0.0,1911,0,98103,47.6583,-122.351,117.05794379087314,134.89534474948238
686500030,2014-12-02,650000.0,6,2.75,335.3802992738508,929.3100093175428,1.5,0,0,4,8,335.3802992738508,0.0,1966,0,98008,47.6261,-122.125,237.83201278145654,929.4029124475356
8731901940,2015-03-04,218000.0,5,1.75,179.30304088601997,746.941165141762,1.0,0,0,4,8,179.30304088601997,0.0,1966,0,98023,47.3109,-122.376,220.1804180828328,743.2250399420517
2688100071,2015-04-15,500000.0,2,1.0,118.91600639072827,501.6769019608849,1.0,0,0,3,7,118.91600639072827,0.0,1964,0,98117,47.6949,-122.371,143.07082018884495,526.7607470589292
2423069155,2014-11-20,460000.0,4,2.0,194.167541684861,3755.0516111772235,1.0,0,0,4,7,194.167541684861,0.0,1984,0,98027,47.4691,-121.993,221.10944938276037,5867.947496602484
2329500260,2014-07-09,232500.0,3,1.5,180.23207218594754,918.5332462383831,1.0,0,0,4,7,105.90956819174237,74.32250399420516,1969,0,98003,47.3289,-122.327,130.99341328978662,923.0854996080282
2608300030,2014-05-16,408200.0,3,2.5,167.22563398696164,535.2149318882699,2.0,0,0,4,7,167.22563398696164,0.0,1990,0,98106,47.5293,-122.363,167.22563398696164,552.9594297168865
1494300060,2014-06-11,522000.0,3,1.75,160.7224148874687,780.3862919391543,1.0,0,0,4,7,130.06438198985904,30.658032897609633,1980,0,98052,47.6792,-122.115,170.01272788674433,802.3114306174448
7504101230,2014-06-23,675000.0,4,2.5,261.05779527964563,1033.0828055194518,2.0,0,0,3,9,261.05779527964563,0.0,1982,0,98074,47.6337,-122.044,287.99970297754504,1177.2684632682099
8081020370,2014-07-09,1355000.0,4,3.5,329.80611147428544,1021.934429920321,1.0,0,2,3,11,209.9610737836296,119.84503769065583,1999,0,98006,47.5506,-122.134,380.90283297030146,930.1461374874776
1446800511,2014-10-09,249950.0,4,1.0,123.56116289036609,741.3669773421965,1.5,0,0,3,6,123.56116289036609,0.0,1952,0,98168,47.492,-122.333,145.85791408862764,797.8520803777925
1623049062,2015-03-04,210000.0,2,1.0,69.67734749456734,3171.062536042756,1.0,0,0,3,6,69.67734749456734,0.0,1950,0,98168,47.4781,-122.294,135.63856978942442,2396.157528773175
6145601000,2014-07-11,429950.0,4,1.0,163.50950878725138,670.3889860277307,1.0,0,0,3,7,101.26441169210455,62.245097095146825,1947,0,98133,47.7041,-122.355,109.62569339145263,357.11963169215585
205000520,2014-10-06,737500.0,4,2.5,297.29001597682065,3370.1539436172334,2.0,0,0,3,9,297.29001597682065,0.0,1993,0,98053,47.6304,-121.994,272.20617087877645,3081.6897249897247
3885805935,2014-09-26,710000.0,4,2.0,161.65144618739623,836.1281699348082,1.0,0,0,5,8,161.65144618739623,0.0,1958,0,98033,47.6815,-122.198,171.87079048659945,715.3541009442247
7852020640,2014-10-20,470000.0,3,2.5,195.09657298478857,436.64471096595537,2.0,0,0,3,8,195.09657298478857,0.0,1999,0,98065,47.5341,-121.867,195.09657298478857,436.64471096595537
6838800140,2015-02-24,1100000.0,4,3.5,396.69636506907005,3725.136803319556,1.0,0,0,4,12,396.69636506907005,0.0,1993,0,98077,47.7354,-122.078,326.08998627457515,3358.355246108153
4083305445,2014-08-15,650000.0,3,2.0,124.49019419029365,252.69651358029756,1.5,0,0,3,7,124.49019419029365,0.0,1913,0,98103,47.6518,-122.335,188.5933538852956,426.42536666675215
7855801610,2014-05-19,1216000.0,4,2.5,296.3609846768931,806.7707808570971,1.0,0,3,5,9,156.07725838783085,140.28372628906226,1967,0,98006,47.5619,-122.162,293.5738907771104,806.7707808570971
7940700260,2015-01-15,422120.0,3,2.5,151.43210188819302,421.22279138715777,2.0,0,0,3,8,151.43210188819302,0.0,1987,0,98034,47.7148,-122.205,128.20631939000393,443.98405823538315
8854100350,2015-01-07,625000.0,5,2.5,277.7803586783418,1401.4437159407312,2.0,0,0,3,9,277.7803586783418,0.0,2007,0,98011,47.746,-122.218,292.6448594771828,1214.8013277852835
4365200860,2014-06-06,385200.0,4,1.0,143.99985148877252,719.070226143935,1.5,0,0,3,6,143.99985148877252,0.0,1954,0,98126,47.5222,-122.375,113.34181859116288,719.070226143935
3904980030,2015-04-14,500000.0,3,2.25,157.00628968775843,461.1711372840431,2.0,0,0,3,8,157.00628968775843,0.0,1989,0,98029,47.5756,-122.01,167.22563398696164,467.8601626435215
7843500070,2014-11-18,308000.0,4,2.25,182.09013478580266,1137.4130205013173,2.0,0,0,3,8,182.09013478580266,0.0,1989,0,98042,47.3405,-122.058,177.44497828616483,1136.2052798114114
6067900060,2014-06-05,565000.0,3,2.75,222.03848068268795,925.8725935078108,1.0,0,0,5,8,126.34825679014878,95.69022389253915,1977,0,98006,47.5433,-122.185,198.81269818449883,995.2712316123999
7202340960,2014-09-08,581000.0,3,2.5,241.5481379811668,412.30409090785315,2.0,0,0,3,7,241.5481379811668,0.0,2004,0,98053,47.6799,-122.034,241.5481379811668,455.59694948447765
1786640070,2014-08-06,361000.0,3,2.0,181.1611034858751,808.0714246769957,1.0,0,0,3,8,181.1611034858751,0.0,1999,0,98042,47.39,-122.153,216.46429288312254,670.0173735077595
259600260,2015-01-22,345000.0,3,1.0,116.12891249094558,669.831567247774,1.0,0,0,4,7,116.12891249094558,0.0,1964,0,98008,47.6329,-122.121,142.14178888891738,817.5475439362568
7234600903,2014-10-16,419000.0,2,2.25,109.62569339145263,116.40762188092384,2.0,0,0,3,8,78.03862919391543,31.587064197537195,2008,0,98122,47.6124,-122.309,121.70310029051096,182.36884417578094
4307350200,2015-05-12,347000.0,3,2.5,156.07725838783085,400.22668400879485,2.0,0,0,3,7,156.07725838783085,0.0,2004,0,98056,47.4802,-122.179,200.67076078435394,388.52088962970754
3276930400,2014-10-22,625000.0,4,2.25,206.24494858391935,3352.4094457886167,2.0,0,0,3,9,206.24494858391935,0.0,1989,0,98075,47.5839,-121.991,278.70938997826937,3428.6829155126698
4045100075,2015-03-25,2400000.0,4,4.25,454.2963056645791,1411.012738329985,2.0,0,2,3,11,287.07067167761744,167.22563398696164,1999,0,98040,47.5602,-122.227,322.3738610748649,1505.1236090126474
1421069208,2014-12-23,379000.0,3,3.25,247.12232578073218,1658.5066766306884,2.5,0,0,3,8,247.12232578073218,0.0,2014,0,98010,47.3077,-122.011,122.63213159043853,1103.3175717939757
4057300200,2014-12-22,310000.0,3,1.5,106.83859949166992,308.7171009659297,2.0,0,0,3,7,106.83859949166992,0.0,1988,0,98029,47.5707,-122.017,106.83859949166992,276.8513273784142
1922059135,2015-05-13,250000.0,2,2.0,104.9805368918148,510.9672149601605,1.0,0,0,4,6,104.9805368918148,0.0,1941,0,98030,47.3839,-122.225,122.63213159043853,613.1606579521927
5014600240,2014-08-14,682000.0,5,2.75,256.41263878000785,464.5156499637823,2.0,0,0,3,9,256.41263878000785,0.0,2005,0,98059,47.539,-122.188,266.631983079211,467.302743863565
1565900070,2014-07-21,246500.0,3,2.0,132.85147588964173,828.6030164053949,1.0,0,0,3,7,132.85147588964173,0.0,1992,0,98022,47.2118,-121.983,146.7869453885552,828.6030164053949
3121059033,2014-10-29,325000.0,3,1.0,138.4256636892071,5330.874502114359,1.5,0,0,4,5,138.4256636892071,0.0,1932,0,98092,47.2597,-122.228,146.7869453885552,9432.36188503457
6799300270,2014-08-06,310950.0,4,2.5,188.5933538852956,464.236940573804,2.0,0,0,3,8,188.5933538852956,0.0,2004,0,98031,47.393,-122.184,194.6320573348248,510.9672149601605
2021200370,2014-09-01,1100000.0,3,2.0,279.6384212781969,464.5156499637823,2.0,0,2,5,9,175.5869156863097,104.05150559188723,1931,0,98199,47.6347,-122.396,249.72361342052938,464.5156499637823
726049190,2014-10-02,287500.0,3,1.0,168.15466528688918,668.9025359478466,1.0,0,0,4,7,104.9805368918148,63.17412839507439,1954,0,98133,47.7493,-122.351,168.15466528688918,752.5153529413274
726049190,2015-02-18,431000.0,3,1.0,168.15466528688918,668.9025359478466,1.0,0,0,4,7,104.9805368918148,63.17412839507439,1954,0,98133,47.7493,-122.351,168.15466528688918,752.5153529413274
4006000251,2014-08-22,226000.0,3,1.0,90.11603609297377,464.5156499637823,1.0,0,0,3,6,90.11603609297377,0.0,1968,0,98118,47.5282,-122.279,119.84503769065583,545.8058887074442
3362400640,2015-05-12,825000.0,3,1.75,186.7352912854405,287.07067167761744,1.5,0,0,5,7,140.28372628906226,46.45156499637823,1926,0,98103,47.682,-122.348,148.64500798841033,292.6448594771828
1610000016,2014-09-11,175000.0,4,1.0,120.7740689905834,560.2058738563214,1.5,0,0,3,6,120.7740689905834,0.0,1947,0,98168,47.4778,-122.286,115.19988119101801,641.0315969500195
7376300060,2014-05-15,465750.0,3,1.5,117.05794379087314,961.5473954250293,1.0,0,0,3,7,117.05794379087314,0.0,1959,0,98008,47.6357,-122.123,167.22563398696164,961.5473954250293
7300200550,2015-03-19,659000.0,4,2.25,242.47716928109435,2316.1679338494114,2.0,0,0,3,8,242.47716928109435,0.0,1983,0,98075,47.5771,-122.05,236.90298148152897,1700.6846976473998
2061100570,2015-02-10,595000.0,3,1.75,177.44497828616483,534.4717068483279,1.0,0,3,3,8,103.12247429195968,74.32250399420516,1941,0,98115,47.6898,-122.327,151.43210188819302,518.3994653595811
8856890200,2014-06-26,350000.0,3,2.25,165.3675713871065,1513.3919875820027,2.0,0,0,4,8,165.3675713871065,0.0,1987,0,98058,47.4622,-122.127,165.3675713871065,818.4765752361844
8731951670,2014-06-06,270000.0,4,2.25,176.51594698623728,798.9669179377056,1.0,0,0,4,8,176.51594698623728,0.0,1975,0,98023,47.3102,-122.381,196.95463558464368,743.2250399420517
4037200075,2014-09-11,662500.0,6,2.25,227.61266848225333,2378.3201278145652,1.0,0,2,3,7,124.49019419029365,103.12247429195968,1957,0,98008,47.6061,-122.117,171.87079048659945,950.3990198258986
5066400483,2014-11-20,249900.0,3,1.75,128.20631939000393,1300.6438198985904,1.0,0,0,4,5,128.20631939000393,0.0,1939,1957,98001,47.294,-122.281,138.4256636892071,1718.9866142559727
4167300310,2015-03-17,324500.0,3,1.75,178.3740095860924,1053.5214941178583,1.0,0,0,4,7,114.27084989109045,64.10315969500196,1977,0,98023,47.3272,-122.362,183.94819738565778,895.4003668701868
8682262400,2014-07-18,430000.0,2,1.75,125.41922549022122,371.8912293610041,1.0,0,0,3,8,125.41922549022122,0.0,2004,0,98053,47.7176,-122.033,125.41922549022122,416.1131192375562
8682262400,2015-05-13,419950.0,2,1.75,125.41922549022122,371.8912293610041,1.0,0,0,3,8,125.41922549022122,0.0,2004,0,98053,47.7176,-122.033,125.41922549022122,416.1131192375562
6777800160,2014-07-28,285000.0,4,1.75,233.1868562818187,691.1992871461081,1.0,0,2,4,8,119.84503769065583,113.34181859116288,1962,0,98032,47.3748,-122.276,166.29660268703407,743.2250399420517
1402950550,2015-01-07,332000.0,4,2.5,229.47073108210844,722.7863513436453,2.0,0,0,3,8,229.47073108210844,0.0,2002,0,98092,47.3337,-122.191,195.09657298478857,554.8174923167415
2843200070,2014-12-15,282000.0,4,1.75,154.21919578797574,996.386069172313,1.0,0,0,3,7,89.1870047930462,65.03219099492952,1956,0,98168,47.5033,-122.3,124.49019419029365,838.2649419246416
6450303785,2014-11-18,320000.0,3,1.0,124.49019419029365,480.77369771251466,1.0,0,0,3,7,87.32894219319107,37.16125199710258,1987,0,98133,47.7321,-122.34,94.7611925926116,510.9672149601605
9429500045,2014-05-09,428750.0,3,1.0,150.50307058826547,2855.4706034573624,1.5,0,0,4,7,150.50307058826547,0.0,1911,1977,98006,47.5719,-122.119,226.68363718232575,2678.0256251711976
1443300140,2015-01-14,330000.0,3,2.25,213.67719898333985,3278.272748054397,2.0,0,0,3,8,213.67719898333985,0.0,1977,0,98022,47.2477,-121.937,163.50950878725138,4451.546376732918
108000127,2014-12-09,456500.0,4,3.5,185.80625998551292,214.51332715327467,3.0,0,0,3,8,185.80625998551292,0.0,2008,0,98177,47.7027,-122.361,133.7805071895693,143.814045228787
1081300200,2014-05-09,352000.0,3,2.25,152.3611331881206,1026.5795864199588,1.0,0,0,4,8,152.3611331881206,0.0,1972,0,98059,47.4723,-122.121,173.7288530864546,1026.5795864199588
8818900060,2014-11-25,664000.0,4,2.0,142.14178888891738,379.0447703704464,1.5,0,0,4,7,142.14178888891738,0.0,1912,0,98105,47.6645,-122.325,172.79982178652702,379.0447703704464
3395050060,2014-07-22,628000.0,3,1.75,371.61251997102585,1104.9898281338453,1.0,0,0,3,9,203.45785468413663,168.15466528688918,1987,0,98011,47.7738,-122.203,235.04491888167385,803.6120744373434
7197350070,2015-03-04,512000.0,3,1.75,149.5740392883379,1166.3987970590574,1.0,0,0,3,7,100.33538039217697,49.23865889616092,1977,0,98052,47.6618,-122.136,165.3675713871065,963.7770705448555
9510900270,2014-12-11,254000.0,3,2.0,192.30947908500588,836.1281699348082,1.0,0,0,4,7,134.70953848949688,57.599940595509004,1969,0,98023,47.3085,-122.376,151.43210188819302,732.5411799928847
3905081070,2014-05-21,535800.0,4,2.5,176.51594698623728,537.9091226580599,2.0,0,0,3,8,176.51594698623728,0.0,1994,0,98029,47.5691,-121.996,188.5933538852956,537.9091226580599
2322069114,2014-10-10,287653.0,3,1.0,97.54828649239428,1491.0952363837412,1.0,0,0,4,7,97.54828649239428,0.0,1960,1981,98038,47.3841,-122.006,149.5740392883379,2564.126387800078
5637500070,2014-07-31,438000.0,3,2.5,141.21275758898983,121.14568151055443,2.0,0,0,3,8,109.62569339145263,31.587064197537195,2006,0,98136,47.5446,-122.385,117.9869750908007,159.6075773275556
4164100160,2014-07-16,450000.0,4,1.75,222.03848068268795,2220.2919036968865,1.0,0,0,3,7,162.5804774873238,59.458003195364135,1949,0,98028,47.7557,-122.237,170.94175918667187,3149.416106754444
4136890260,2014-06-27,327000.0,5,2.75,222.9675119826155,747.8701964416895,2.0,0,0,3,8,222.9675119826155,0.0,1998,0,98092,47.2635,-122.209,222.9675119826155,747.8701964416895
3056800160,2014-08-12,370500.0,4,2.5,166.29660268703407,568.5671555556695,2.0,0,0,3,7,166.29660268703407,0.0,2005,0,98059,47.4829,-122.128,181.1611034858751,525.8317157590016
3654800200,2014-10-22,265000.0,3,2.5,159.79338358754111,582.5955281845758,2.0,0,0,3,7,159.79338358754111,0.0,1993,0,98038,47.3898,-122.049,145.85791408862764,611.9529172622867
2296500036,2015-03-10,450000.0,4,2.75,276.8513273784142,1231.8955037039507,1.0,0,0,4,8,167.22563398696164,109.62569339145263,1979,0,98056,47.5152,-122.197,178.3740095860924,996.9434879522696
623069068,2014-06-27,425000.0,3,1.0,141.21275758898983,19829.61567817391,1.5,0,3,5,8,141.21275758898983,0.0,1988,0,98027,47.5081,-122.093,245.26426318087707,19829.61567817391
1865820370,2014-11-13,166600.0,3,1.75,106.83859949166992,807.3281996370537,1.0,0,0,4,7,106.83859949166992,0.0,1977,0,98042,47.3729,-122.115,123.56116289036609,654.0380351490055
1723049033,2014-06-20,245000.0,1,0.75,35.30318939724746,1393.546949891347,1.0,0,0,3,5,35.30318939724746,0.0,1963,0,98168,47.481,-122.323,108.69666209152506,1393.546949891347
2359300030,2015-05-08,565000.0,3,1.0,84.54184829340838,484.21111352224665,1.0,0,0,3,7,84.54184829340838,0.0,1951,0,98115,47.6742,-122.284,141.21275758898983,585.2897189543656
6403310060,2014-08-11,539900.0,3,1.75,153.29016448804816,942.9667694264781,1.0,0,0,3,8,114.27084989109045,39.01931459695771,1976,0,98033,47.6963,-122.169,179.30304088601997,832.2262384751124
1937300270,2015-03-03,910000.0,3,3.5,230.39976238203602,297.29001597682065,2.0,0,0,3,10,230.39976238203602,0.0,2010,0,98144,47.5951,-122.307,183.94819738565778,297.29001597682065
4137050060,2014-11-04,280000.0,4,2.5,190.45141648515073,688.9696120262819,2.0,0,0,3,8,190.45141648515073,0.0,1990,0,98092,47.2658,-122.219,190.45141648515073,735.7927895426311
2310000240,2015-03-13,275000.0,3,2.25,131.92244458971416,794.228858308075,2.0,0,0,4,7,131.92244458971416,0.0,1989,0,98038,47.3576,-122.039,144.92888278870007,694.0792841758835
